Attendance,Test_Score,LMS_Time_Hours,Assignments_Submitted,Forum_Interactions,Study_Hours_Per_Week,Previous_GPA,Final_Result
90,89,33.66108249732176,9,20,19.14932338580753,3.5206715799442807,Good
94,76,6.680287409753003,5,13,14.422215472660437,2.1925362465581677,Average
90,94,62.435,6,21,18.563355495897753,2.315124582097022,Good
100,74,56.34039977377532,3,18,7.777705300399319,2.8986129260032873,Average
70,74,34.86146339483976,5,7,0.9550000000000001,1.573658644392954,Good
45,72,12.75895589806365,1,10,8.360065210154144,3.124317134650975,Average
71,36,24.58891507470235,5,15,19.77851894388164,2.501477263452958,Average
90,68,2.2649999999999997,6,7,14.152228775484526,1.3755,Average
55,55,52.938623148604385,6,21,12.322021527024356,2.359985925121678,Excellent
71,44,5.7584632215718585,2,2,6.326700045641223,2.469337599853513,Poor
61,100,40.751971323385156,4,14,0.9550000000000001,3.632597370104841,Good
100,81,19.821769438499352,7,17,25.490376651916165,3.081369459673967,Average
89,69,9.028087319845373,5,9,11.722829116797357,4.0,Excellent
87,57,39.85450466120509,4,7,9.853895198358872,3.309489735805675,Average
86,76,29.26180035964815,10,10,7.812396499997493,2.266470779337597,Poor
73,91,50.959659926858336,2,18,24.054182616508207,2.747744493038606,Average
78,51,11.973585431307548,8,7,20.90753495736261,2.4664308042840717,Excellent
51,69,21.42096001677141,2,2,5.31990382599486,3.278282079200582,Good
45,89,2.2649999999999997,7,21,23.29545989179902,2.8625093376650566,Good
77,36,2.2649999999999997,7,14,12.252574611888251,2.194028882762895,Average
80,68,62.435,4,20,8.327636603641182,2.8127684954968326,Average
97,60,62.435,2,17,11.00004319262011,3.252264459014134,Excellent
100,67,37.15837309770316,1,21,6.870936206122841,1.8270910809177188,Poor
100,59,20.18953662329,3,20,2.337970439510139,3.1122606086641187,Good
55,73,29.91626865768563,7,5,20.02030311291836,1.3755,Average
67,100,51.61476948882897,2,15,11.614812005325216,3.878025606263039,Excellent
83,62,25.91841553986489,5,6,18.68025026825917,3.3163565199737723,Excellent
100,76,39.84115208502559,1,7,15.897665536149189,4.0,Excellent
100,100,35.20550479804606,4,0,18.10122632194942,1.7201013693310048,Average
96,58,24.91083165160412,2,9,0.9550000000000001,3.9050999615143773,Poor
67,100,25.69988473104993,5,16,6.167161845982651,3.7131430441864968,Good
57,70,40.87212535483981,4,11,18.276814869801846,2.627453003329131,Good
89,100,17.355839234289835,2,2,2.726241675959992,2.438662187421353,Good
53,86,43.8048545146632,3,0,16.6215822794891,1.7506425124769351,Average
70,76,26.71098874432544,2,21,1.7491731422945698,1.497514736335706,Excellent
72,68,37.799708500313486,1,14,13.614491830184441,2.0749007596913747,Average
100,56,61.063953612596805,8,4,26.145,1.584945879752009,Average
67,71,32.32780726745011,4,15,20.007394720951737,4.0,Good
45,89,52.470661030117384,1,21,0.9550000000000001,1.3755,Average
84,69,2.2649999999999997,3,16,20.62944691680005,2.9490075312470845,Good
61,63,26.733500420800212,8,0,26.145,3.227525425910171,Average
75,64,35.95428587450575,3,21,26.145,3.151580487164678,Good
72,91,62.435,10,0,17.481753654835437,3.2368318480029625,Average
69,96,2.2649999999999997,3,9,1.9708098832251686,3.7234562633005246,Average
89,55,33.660464812869705,7,2,17.141112799625315,2.3713862494746443,Average
45,55,62.41038723867087,8,5,26.145,2.889436196580809,Average
64,78,20.908023507630254,6,13,11.89827362639508,2.5193421062625845,Poor
87,100,31.501229831691788,1,0,22.27150716416291,4.0,Poor
62,95,41.58338731289506,2,10,6.396156452507757,4.0,Good
45,42,38.85760523540384,9,21,16.615580000729867,1.6449998943824546,Good
87,64,62.435,3,4,0.9550000000000001,1.3755,Good
96,49,43.74458246101727,8,0,5.462441955725721,3.3570944690498523,Good
73,64,60.02367412809559,4,10,13.42422298282843,3.843844745501936,Good
45,100,28.776574951459082,6,8,10.411946891297042,4.0,Excellent
88,38,21.731791095149873,1,6,2.508802942386989,3.5209743835634932,Poor
45,36,31.262692059057038,3,1,9.262646340585835,4.0,Good
80,51,13.98236365936063,3,15,16.25554139584146,4.0,Excellent
57,76,44.39326385928871,6,16,12.748747489464733,4.0,Excellent
52,83,28.29762970146114,5,2,13.989669402481688,3.6601025586709106,Good
66,79,23.00435919673528,7,3,19.647920164393582,1.5592761718883017,Excellent
71,95,44.673685777329766,4,12,10.582226423888796,2.796296554622006,Poor
62,36,14.267240013658622,2,3,24.936654993611707,3.0957810780584456,Poor
85,96,49.70652418412291,6,13,5.134129569876276,2.7074925603036992,Excellent
66,63,26.58586512658384,2,21,26.145,2.7674123636407635,Good
93,86,56.90084657122726,8,11,22.861166485203043,4.0,Good
80,41,28.170635520422458,5,1,10.47399882382516,2.069465216976706,Poor
61,70,47.1406614200278,4,14,11.036248262444866,3.58036818286779,Good
57,75,38.766033075101305,7,10,15.219063396034219,3.1117098679949042,Average
45,95,49.21405309811167,5,10,18.523929572987697,1.9716757994300385,Good
80,36,37.47719196791722,1,15,22.705252629686612,1.758940044937839,Average
67,70,4.646002935552872,2,17,2.1717373762009586,1.3755,Good
45,46,54.11818159815091,8,11,17.164424753605154,3.2759555170987587,Excellent
64,81,33.81833012968651,5,11,0.9550000000000001,2.7430002800429745,Average
57,87,50.058541412357144,1,21,11.980805144765043,2.0025127131680933,Average
100,98,48.22069243375317,6,21,25.735473608042255,1.3755,Good
45,58,21.12507688663831,3,18,1.522310174337468,3.224617764829785,Average
46,90,18.50540629286901,3,12,0.9550000000000001,2.6357118819250696,Excellent
96,99,47.574723492974215,2,3,15.337615584896138,2.111356289999216,Poor
100,36,29.82740090719478,8,21,25.17487465465531,1.8682474292370261,Excellent
60,83,52.77845039882068,1,12,16.219623738148407,2.572738783727839,Average
62,91,32.14250540054065,3,6,0.9550000000000001,3.260825411157719,Excellent
86,64,54.38878245004028,5,9,0.9550000000000001,2.4839735906162828,Average
45,43,43.27860476386631,10,3,14.300048066151824,1.6502509967197554,Average
45,90,40.773153299736244,7,20,3.5322584486117954,2.7479721217471047,Average
69,43,28.5173303519607,3,17,14.6283956707513,3.8197370388689857,Average
100,66,39.74476500705687,10,13,15.128497835491547,2.8435201096095253,Average
66,69,57.52580051095423,1,11,9.346113775341145,2.8708620635573396,Average
76,85,34.43793717807037,6,5,26.145,2.488162898409136,Good
96,56,45.27567832790039,7,0,18.454754353442723,1.9404733072599714,Excellent
100,55,36.2999638529798,3,0,23.69217599180906,1.9082004951148743,Good
63,72,37.74855026011879,7,5,21.238337040034374,1.3755,Average
74,92,62.435,4,4,12.210387249434337,3.9514929051152716,Excellent
100,100,57.690152600849615,7,14,11.83622066914869,3.253501151931813,Good
45,37,36.911726180760866,1,18,10.96624999832424,2.884518786326633,Good
94,76,39.41200828727634,6,10,19.21900466186578,3.091454045820395,Average
55,46,22.44743699566189,4,21,7.991842308422325,3.134130164853922,Good
76,92,32.23932095282886,9,5,26.145,2.0911063329128132,Good
69,49,41.16976877491475,5,10,7.186535090728832,2.488557770169834,Excellent
56,55,51.18968327118036,9,11,15.284324028202642,2.343917506272873,Good
55,57,49.312527971596396,7,20,11.544184529017048,4.0,Average
79,68,14.905161906685095,5,12,9.674666579332783,3.795124357035437,Good
93,77,53.529245390683585,7,12,26.145,2.9674454236134893,Good
72,80,33.79813616818306,7,0,9.773651618309783,4.0,Good
76,69,17.168791123266736,7,4,10.90637192948689,4.0,Poor
85,40,60.18311130518575,1,20,7.875744613959169,1.4638037364145133,Average
55,85,62.435,2,0,13.821894862956384,2.588006141679124,Good
88,68,40.324602829719296,9,21,12.62160062130728,2.7885642131312722,Average
90,95,48.564068599641644,1,15,4.038098446927503,3.398265156782684,Average
100,54,49.650001721071554,8,5,9.897473654345497,2.586899619718492,Average
67,36,61.28259292054804,7,4,18.616815115518328,2.7087341160624283,Good
65,69,48.92091901852533,3,21,22.13556306808109,2.3564055741895316,Good
89,98,10.861225800077897,1,21,13.678210629465532,3.8230267948997962,Average
90,73,62.435,3,10,13.973287554000683,1.4028036348106603,Average
64,65,55.17093339369711,10,12,10.431860804549032,2.389416851430778,Excellent
66,51,26.008481324422565,3,6,9.239158492880463,1.3755,Average
85,100,16.379482691776897,3,12,5.721835397891382,1.8045444127569452,Average
58,47,44.78763807092315,2,5,0.9550000000000001,3.1124244360863793,Average
66,54,30.29003993706675,9,10,7.552682171019132,3.130852633937569,Average
76,82,41.551106226432424,4,21,21.098962589077097,2.500279441630893,Average
93,36,49.204888209234966,3,10,9.897076681605839,3.8959070606181037,Good
62,97,24.954723632774925,9,2,10.55814428439358,4.0,Poor
45,83,14.778362650883626,7,0,10.39399927347113,2.7371907146898207,Good
45,89,42.584599383570044,2,12,23.97142243551817,3.0476094330687538,Average
50,82,25.566676536538864,2,5,5.647551836080578,2.3649554218092512,Average
49,66,38.1464422401779,9,13,15.811994730061409,3.4131808735617732,Excellent
71,46,10.571705389326006,5,0,12.898515120315826,1.644876838028944,Good
51,66,30.77282786477336,1,17,14.048604004536442,4.0,Excellent
61,48,48.678081402562825,1,2,15.5362379893375,3.911444608975025,Good
59,80,46.65972773299636,2,12,13.957857940856902,1.6401516380062922,Good
66,87,20.84623277299737,1,8,20.162730264878334,2.0382089550981757,Excellent
100,100,13.812754417802076,1,21,13.229130512296775,3.21348700091331,Good
87,78,35.73351110814259,2,13,26.145,2.475944505194803,Average
74,90,45.82846733794891,2,21,13.85089582832805,3.333271676915266,Average
65,63,42.94296327623595,4,16,0.9550000000000001,2.4554105772737094,Poor
66,59,25.959685856493422,10,21,18.858176049334034,4.0,Excellent
80,80,40.95550317600909,4,9,16.782061027795912,2.8124835016842407,Good
85,61,62.435,5,14,13.750258638219833,4.0,Excellent
57,75,39.239656707840105,7,21,11.287083359137247,3.389668437769563,Good
75,46,5.206033088408674,4,19,0.9550000000000001,1.4940240179601765,Average
45,50,39.20365958294802,6,16,0.9550000000000001,4.0,Excellent
78,83,62.435,6,8,26.145,3.87133247903166,Average
89,89,11.607281523922417,5,10,8.53877468970433,3.17357410836873,Average
69,48,35.991980550417466,10,21,21.618110845124562,3.432355753115844,Excellent
100,84,31.25135722265069,8,21,0.9550000000000001,1.649745605400161,Average
57,58,37.21681633893852,2,6,4.648544148890025,1.3755,Poor
78,70,39.03799544725633,6,5,19.198250509596875,2.7638739558981147,Good
73,100,56.54678182746841,3,4,12.611526972271841,4.0,Good
72,87,37.011320171381456,6,18,18.009535395141476,3.188685447009049,Excellent
72,87,59.08848463654871,1,3,13.360881192894812,4.0,Good
76,100,33.263423465634496,2,18,11.724707617562263,4.0,Average
90,54,28.9593346206945,6,16,7.741586820739279,2.8244295694753716,Excellent
100,48,23.05260439728996,8,7,3.4077975948576036,3.9539508156204586,Average
74,54,2.2649999999999997,7,21,25.303651843864962,4.0,Good
90,64,40.54740481555314,8,0,26.145,2.726552780737409,Good
61,36,62.435,6,21,4.717311383581595,2.596821422549753,Good
89,65,43.92530717460913,6,14,4.166048466521593,2.940806687724151,Good
59,58,48.15591067718405,4,0,10.543350386668173,1.3755,Good
95,87,27.794922899256726,8,21,16.34643992641588,3.0767411967366107,Excellent
100,77,30.918148173664502,8,19,11.942710934884767,3.5040265686986207,Good
72,56,53.67103743844074,5,8,17.687872430585244,2.944749898508258,Excellent
45,82,62.435,5,3,13.060557737277525,3.139126444778898,Poor
64,85,62.435,10,0,12.509243834456363,2.762197206299469,Good
98,53,50.349735330460106,5,21,26.145,1.3755,Poor
85,59,36.09243443559029,5,3,9.04722919182361,4.0,Good
79,36,39.32434263688639,7,1,26.145,2.447221863037125,Average
94,46,21.49144776175885,5,13,25.67603155043476,2.2045064612815466,Poor
83,53,8.630707552853579,3,0,17.7264364744752,4.0,Excellent
98,71,14.5804442907923,6,3,0.9550000000000001,3.7548226071293733,Good
92,49,36.363650256129525,5,19,13.737715433317536,3.0695881057535965,Good
100,58,30.035805488659804,10,15,9.135838622158872,3.5515436772378077,Good
81,43,8.236843408420473,7,8,13.64524149874133,1.6828193947952566,Poor
92,73,34.750672306572405,3,11,4.512714531693479,2.7258609735861565,Good
68,79,29.546338754482107,7,7,19.852730420393634,4.0,Average
63,78,13.727878556422116,6,11,21.78139647891404,2.1468512233304753,Good
100,70,28.58827838628397,9,5,23.34167946825658,1.834945480942564,Good
78,36,29.499634648215448,4,6,10.253236669972269,2.88074815533684,Average
90,56,24.025423101348984,6,6,4.542578673746938,2.903523178555555,Good
77,61,52.59777294189209,5,5,16.44127151891908,3.4332672602844756,Average
63,61,2.2649999999999997,5,20,26.145,1.4661070352478867,Average
74,71,2.2649999999999997,3,18,14.060938665971543,1.3755,Average
100,100,35.50249873976976,7,3,17.28968014914144,3.699015499094331,Average
85,87,37.22133794544565,6,1,11.494918435699732,1.7527440314567173,Good
45,48,42.925190033659895,9,10,9.23048597079493,2.2120613122208868,Excellent
70,84,25.46326535512451,5,21,19.026529257444654,1.3755,Average
100,84,18.44748799195875,4,3,12.58146010984957,3.7977566321622045,Average
70,52,35.30621787937511,7,10,16.878407920913858,3.1446265062033723,Good
45,88,27.266415421065332,3,12,17.75521843453881,3.105643392172035,Good
100,66,62.435,8,10,16.406155086635838,3.099098772143533,Excellent
87,39,29.439016135249574,8,7,18.179765325946782,1.3755,Excellent
73,80,34.45701198606324,9,21,6.2831422954192915,1.8477321264039859,Good
67,74,62.435,6,15,5.768580606539256,2.3657491242763653,Good
95,65,31.8359315572531,4,18,13.11644061638927,2.0773202766084022,Good
64,69,45.738195731416326,5,16,13.319321088728667,2.5407545984409223,Average
96,54,47.40725458277058,6,19,9.07151742974862,3.0434986611138286,Good
85,83,48.98262741675,3,21,15.507989279750632,3.781758545313294,Poor
79,69,40.80115106521821,9,21,21.134078904672993,1.3755,Good
77,73,39.03037966918889,7,21,23.489137683589746,2.7958367135858624,Poor
71,77,37.29922699927006,2,21,25.384268323223175,3.495389401574115,Good
94,44,24.77788037438462,10,6,2.3891995918392777,1.9070490219942546,Good
57,50,41.46822863917277,5,18,3.6692293482085443,2.6171587469958575,Good
45,36,62.435,2,17,11.033493562837613,3.2574806186966354,Good
86,82,57.85588510726329,3,21,14.152823254726146,2.8153014746119336,Poor
86,43,41.06831796767505,10,3,11.46545172186317,3.4591231650666243,Average
83,72,51.286254663476974,10,16,8.815883458739929,2.8963770615035616,Good
82,78,19.34999259657917,8,5,10.908926378370316,2.5015701678081337,Poor
68,83,30.61861918620857,9,15,17.551218604029938,1.6656103072362174,Good
89,43,52.989887466145376,9,9,2.2642281945198643,3.0444395049927593,Good
73,68,62.435,7,15,26.145,2.9014992007771223,Good
65,100,21.17007093050502,6,0,13.652854501603462,1.8402877145352092,Average
68,100,26.488651078939945,7,18,22.33675928541024,3.3696450807121043,Poor
100,91,62.435,7,13,8.58513231018932,4.0,Good
45,77,37.2238199008995,3,12,18.31884787371083,2.1634070899188136,Excellent
84,48,62.435,7,21,14.319818473010907,2.0978205888281742,Good
45,85,39.27136384899648,9,8,20.700589063859155,2.062359876772725,Good
72,66,39.99937797213572,5,14,11.800808359096727,1.3755,Average
66,82,29.785895785046257,4,12,26.145,4.0,Excellent
45,56,52.891862855857156,7,13,0.9550000000000001,2.3685086989308197,Average
82,66,60.57917172140529,3,21,21.481116742156544,1.9707806604304534,Good
67,73,16.279931531182495,1,12,14.476898729321784,1.7102170287452145,Good
45,75,28.91649799231129,9,6,4.889127481597059,2.4276654576406362,Excellent
90,80,52.38316862830207,4,21,26.145,2.12930601408776,Average
100,57,33.04324025550019,5,9,26.145,4.0,Average
100,40,26.30726927851476,3,0,0.9550000000000001,1.591780240392697,Good
81,100,54.13204123515318,9,5,14.966509690678592,1.3755,Excellent
75,100,55.870683558953516,8,1,19.426101354135504,3.340248503432055,Good
100,79,27.117121659597238,4,0,17.200364241128103,2.7003095427488057,Average
100,41,39.37335979972741,2,8,26.145,2.587917233363745,Average
96,53,13.068310085711726,4,11,24.502017208780877,3.3478736590008755,Good
56,81,18.86298932107326,7,21,15.711938728520837,2.937175928976406,Average
78,99,37.740426246007786,6,16,26.145,2.7589525904717265,Average
83,43,36.02312294524828,5,16,21.375484330960234,1.4394082207660224,Average
45,67,17.54119936424073,6,4,10.51264587399392,1.3755,Poor
83,74,22.18633029155826,7,18,8.818343421418952,2.124237882759611,Average
100,88,15.723739950847474,5,21,23.959902715338366,1.7514010457788993,Good
86,62,43.86651464769516,6,14,6.7895069235603325,3.065839643735143,Good
100,36,2.2649999999999997,2,15,10.02084969445996,1.3755,Average
78,83,16.713615289153033,10,1,11.455721943193305,2.3701841079230372,Good
73,94,2.2649999999999997,4,20,16.474763910439496,2.6363454550917025,Excellent
81,68,43.1992942288261,6,21,11.84455914601829,2.765907833318689,Good
58,78,2.2649999999999997,7,14,2.37090824255381,3.1918467512845305,Good
56,59,36.02909196942806,4,6,23.274689537666124,2.4873168494145133,Good
99,51,62.435,5,10,10.065874378603397,2.1562220594107924,Excellent
100,92,62.435,5,8,26.145,4.0,Average
55,78,2.2649999999999997,2,8,16.039129354519893,2.4936362204138547,Average
93,80,40.96633664497143,6,17,24.16114477519735,4.0,Good
72,100,17.132135067628973,1,13,18.795366115991982,2.488688944819301,Poor
81,46,13.352287502942655,10,19,24.564613976638835,2.788617364306819,Excellent
83,57,33.34091639914102,7,14,18.28502983630436,2.669680547150533,Average
93,73,58.181897685498996,7,4,15.4588173857105,3.0289506750494284,Excellent
76,57,46.54357947886344,1,7,22.694171209439986,2.39670641068913,Poor
100,87,22.20175214564373,3,6,26.145,2.8977723491032354,Good
80,65,48.49446435778217,9,10,11.20085914754352,4.0,Good
86,48,2.2649999999999997,10,21,20.178794404772944,3.8229458323739873,Average
58,71,21.50184360078811,9,21,13.431607244709951,3.829633293902833,Average
100,73,20.188374354647593,8,18,17.743010025778304,1.5012817155220963,Excellent
83,90,36.89167354300456,7,12,13.831321541215521,1.6584143511526133,Average
88,78,31.686567784228945,3,0,0.9550000000000001,3.015872344065967,Good
45,80,32.82251131962692,8,13,11.787824501404671,3.552872324448191,Good
58,77,32.20695928015754,2,5,21.904253609980536,2.3002894808265624,Average
98,65,35.8565079147782,2,21,7.023479486276261,2.1269991933378107,Good
80,54,45.441496837001466,1,0,21.241412124985523,4.0,Good
45,76,38.20633855466297,8,14,15.024057384437983,3.470464430526762,Good
94,62,30.17725849787583,5,4,11.861152244773933,3.8318166309036226,Excellent
64,100,42.87951936357136,5,11,21.11382444348775,2.3757290635921486,Good
100,99,50.736281568614615,5,17,19.21840843195711,2.2994300325793757,Good
72,83,25.14756242589746,2,20,17.02195856304249,3.7258745555537955,Excellent
78,78,34.34190150836417,3,11,22.04207855692652,2.549286290880731,Good
97,68,56.95287230943056,3,17,15.188393292799681,2.211219699651419,Average
57,42,15.025471029341073,1,6,0.9550000000000001,1.9176210168040781,Good
55,65,62.435,4,13,10.287453102139757,2.307903224911402,Excellent
70,72,10.648934647303516,2,19,0.9550000000000001,3.6542012866895472,Good
90,75,29.047685076719823,7,14,19.0188466010303,1.3755,Good
48,80,17.850120949855402,7,7,21.032744506022368,3.4152830369635856,Good
45,90,62.435,1,9,21.416428592238706,2.116672727483972,Poor
90,54,26.122788260100606,4,20,17.5999639513756,2.6001961202093673,Excellent
63,55,26.169236804324115,10,2,21.637544487375788,2.6623990902332073,Good
67,100,28.577730580677432,2,3,0.9550000000000001,2.590053596359122,Good
45,86,37.2116296964305,6,16,12.568810549486022,2.5255899837984206,Good
61,61,29.360989551662843,5,7,1.5450183795205472,2.3729071979254,Good
74,67,32.98143838983611,8,0,10.454336412898204,2.2495115681764974,Good
92,67,2.2649999999999997,6,21,26.145,4.0,Excellent
59,70,36.49990751481021,4,2,22.69419726905212,2.8287417993958033,Good
100,80,35.77133336172149,5,9,19.060337780069098,2.68210957687817,Excellent
61,100,54.669432208085894,5,6,11.94438033086312,2.1784010504463307,Good
61,74,59.677246491187105,5,9,5.09767123320843,2.408266625390763,Excellent
100,84,31.966493328445658,1,4,15.05288292788328,2.181781912809445,Average
78,36,50.55309833071933,9,17,22.84124296044878,3.5476345059609558,Good
64,59,15.047537466066938,8,12,16.931940220156008,2.0726043588261076,Excellent
71,96,49.64802323363124,2,19,0.9550000000000001,1.3755,Good
100,78,24.843013528500578,4,6,14.357930408717044,2.861039001046949,Excellent
100,36,13.5085167285287,4,21,0.9550000000000001,2.533103112836441,Excellent
58,84,32.0057309823478,2,0,20.25684971701075,2.2355637652451947,Poor
73,100,61.36961282586944,1,0,7.632272818686272,3.6896194221384846,Excellent
76,36,38.79275138116103,3,21,3.1622633382798764,1.3755,Good
55,100,62.435,4,15,20.372765348588196,4.0,Average
73,36,21.579843443872225,1,14,18.19260345784619,3.828603372512637,Average
74,90,54.84128218637464,6,15,15.435461352207794,2.194520614194308,Good
96,69,23.367762344952283,9,16,26.145,2.3666647052843595,Average
97,36,39.613337215549436,8,14,18.83026115943526,3.29422163806483,Good
68,79,39.45327055530187,5,3,8.037445580980627,3.3202750407895034,Average
70,95,47.68833535069648,1,18,17.853849636254914,2.188860526252475,Good
87,78,40.0838067573156,7,17,11.063579974449315,1.3755,Good
63,82,21.756615642130058,6,21,24.157361575793228,4.0,Poor
85,61,51.739417688543455,6,21,15.845081463575081,3.732898879724911,Excellent
72,36,62.435,10,14,16.67941182655431,2.9567350262408687,Good
55,85,24.633297155290425,3,1,1.3135348411380239,2.9751102000280145,Good
56,100,2.2649999999999997,1,21,13.993160740187358,3.407771231033192,Excellent
100,94,44.685926280926026,2,3,13.001389973609594,3.524055587881613,Good
71,36,29.310287614441005,7,14,4.839489335542362,1.3755,Average
100,36,33.01446590500356,5,9,11.608094706444444,2.463688502864904,Excellent
64,51,45.738582492746744,2,8,17.15017287801005,2.3627359827321475,Good
80,36,26.992147812037818,1,17,13.439156763623807,2.6476491332066248,Good
100,71,30.464218197943026,4,13,1.5687658820595125,3.5529267226457435,Good
54,78,33.58808257808902,1,15,11.172022008192316,1.3755,Good
45,38,62.435,7,4,9.529367821599775,1.4942783975132017,Average
99,87,35.99836671317275,4,10,15.107572639841639,2.1423810863392605,Good
58,83,12.564759564477175,3,5,14.197058605052424,2.954299628617145,Poor
74,58,13.30151465295329,3,9,10.005041204703044,3.612485275618401,Excellent
63,66,38.01932959731792,6,10,9.675761673629388,4.0,Good
79,36,14.531759834007516,5,21,14.042665756108487,2.526341053732273,Average
56,62,6.517626943960284,6,9,21.595818943394228,3.6108881207872967,Good
71,70,47.20779815189789,6,0,15.825378141195166,3.494048131846898,Good
83,73,48.11427423645496,5,21,25.47539862257119,3.3304259979504844,Average
55,78,28.626092215963197,2,15,23.031094552255873,2.780837696178866,Good
61,75,40.878390756002425,3,10,26.096117539692933,2.416435317995755,Good
67,64,38.924496958573734,4,7,25.016337068885413,1.7698183545173538,Good
47,76,46.5946868034924,10,3,26.145,1.7055384942282257,Good
66,91,46.63783334635273,1,21,3.752334838811251,3.1414642491591698,Average
76,67,2.2649999999999997,4,12,18.935043052556146,2.751567527697573,Poor
66,76,30.989137765185724,5,0,23.7489217609292,2.4009217334045143,Average
69,65,45.029996614590225,4,14,25.272672314889327,3.4500054735227224,Poor
74,55,27.84259078734911,8,21,6.976999754360974,2.6097237023328677,Average
62,81,36.11191197097666,4,12,19.018978975360838,1.9176377997588463,Good
87,57,49.33991132375339,4,4,14.109958510361514,2.545623137808594,Excellent
100,78,36.939893279322526,8,3,26.145,3.6013218555788025,Good
65,70,62.435,10,3,1.7779517710747132,1.8104934936863453,Good
84,63,56.306367667942425,9,21,6.989051280935189,3.00764322780394,Poor
70,62,33.246603864248904,5,11,0.9550000000000001,2.7505932973886917,Average
81,58,31.775096530379535,5,0,14.695262736595978,2.065602020488768,Poor
100,36,2.2649999999999997,5,14,26.145,2.5195453805126755,Good
84,78,29.39689841808188,6,12,13.101937180022585,1.3755,Excellent
45,75,10.387633608515891,3,7,14.327763684492258,2.9108871294880942,Good
83,88,39.537447105114076,8,3,18.115541276875923,1.479138528601032,Good
98,58,38.2718712702412,6,2,12.495251964202174,3.84584939799495,Excellent
70,100,48.32454102305568,5,20,16.562227675634233,2.7151031943354678,Average
93,61,61.2992241439877,1,13,16.783029581371792,2.249134316699469,Average
61,50,34.95532196239876,5,15,6.345954224687025,3.931423871821562,Excellent
46,48,62.435,1,13,12.682815287464187,1.8023988861370548,Excellent
77,36,39.745206210304254,3,14,19.7319393665628,2.0783495008814232,Good
45,100,11.184695255938053,3,7,21.305746844011768,1.3755,Good
70,100,25.035628800932614,6,9,24.425022613696477,4.0,Poor
99,83,28.540740914118224,10,21,16.30428793648699,4.0,Average
45,50,46.40413931311265,7,21,16.47587963830406,1.3755,Average
49,100,17.904553057899594,9,1,19.801521133048944,2.0122284552449967,Good
54,62,29.925026434520884,7,9,8.460628604368448,2.87221191631496,Good
73,64,32.46021298773245,8,18,8.114835026160078,2.303631403893253,Poor
67,100,27.14528625806978,10,21,12.423516334950245,2.774006986868893,Average
100,84,50.463978866407935,3,21,2.724664814113222,2.6902185171926094,Excellent
93,100,47.31490734637183,3,4,16.90689061879402,3.2001860787004537,Good
84,75,57.03915680693455,7,21,22.321873482639486,1.8712329772080523,Good
77,61,29.313161182417442,5,12,7.488623207287165,2.991506467867526,Average
82,56,57.704917965411184,6,20,17.145086139074593,1.7205568267770825,Excellent
58,36,10.18901490812203,4,18,8.170892114308,2.404465688163063,Good
91,63,9.737516987480845,3,1,4.9038938706259305,1.3755,Good
53,95,12.969689565015038,10,16,26.145,2.4115640863838235,Average
90,83,35.612209308242974,2,20,5.024831167139016,2.2482371013520286,Good
97,70,57.702151071062104,7,11,2.688392826847611,3.720716857421038,Good
78,48,24.293780481362916,7,9,15.286350487895366,2.7468698210486697,Average
71,75,26.616301367195348,1,0,15.740052619835346,2.9233782940691873,Good
82,92,31.44237205298935,3,17,19.10204949792605,2.782613733137157,Average
45,79,46.04684263524093,3,13,26.145,1.3755,Good
80,73,26.599048467051784,7,3,6.9229410814141925,1.3755,Excellent
72,52,25.56613773859801,4,8,8.598354436407373,2.4949521005222235,Excellent
73,89,10.53340372941069,5,12,26.145,3.0749234009199546,Excellent
88,36,24.856985605400105,1,6,21.39468643387321,2.5763414980503976,Average
73,78,57.240856644101754,10,11,20.222256770723774,1.965337899310981,Average
52,100,37.125044770261894,5,0,8.501959047643375,2.5710510726199125,Good
71,37,21.744211964337772,7,21,22.969516437254285,2.486787274822221,Average
75,64,58.327282470154536,4,11,20.24840900387394,3.5608986948622996,Good
76,69,24.60719134127514,3,2,15.074044174591883,3.50653392111011,Average
77,59,61.73031796212596,10,0,8.543621442001994,2.2670015212158403,Good
94,92,61.42764463038425,1,20,14.375508597357472,2.7559357381696574,Average
53,80,36.47864989031926,6,16,26.145,3.072630947550325,Average
78,73,7.697949508691952,2,13,4.251309103632172,3.21678446357348,Average
99,87,62.435,4,18,6.731790042583168,4.0,Good
45,70,42.6115847579988,3,18,8.18209523182939,2.7770827919020133,Average
78,100,29.445314967336248,2,13,10.01171869314738,3.939372703368327,Average
63,73,53.14314529639759,5,9,13.343138886204583,1.6778719433804399,Poor
67,74,48.44389951014936,1,8,21.558669097452444,2.1851781861911803,Average
57,36,59.7120041673441,4,15,17.366556499751894,1.3755,Good
71,58,23.179149229839087,5,21,13.988855534576107,2.9513488886183,Excellent
100,95,41.33779230346463,1,10,15.81148995233921,3.4332205071893287,Good
50,40,13.486804546305443,10,21,18.737432424609214,1.3755,Good
52,36,47.77799100590857,3,14,0.9550000000000001,2.9872596181447992,Good
49,70,35.01686265892834,4,14,22.51161552844718,3.391159109123091,Average
100,100,40.64419161535691,3,21,6.507377273042134,3.335833457773676,Average
65,70,32.73218975568391,5,21,9.736077608986463,1.6431282550688995,Average
74,62,30.794931459702756,9,21,16.346442513747192,3.555185506363364,Excellent
66,36,19.367483144785663,10,4,12.839998423367016,2.813452168204748,Average
